,word,cluster,frequency_rank
10322,handbag,4,18467
8488,aloft,4,18494
9277,slider,4,18529
9845,timbers,4,18565
8186,peek,4,18579
11062,airbags,4,18734
10474,stretchers,4,18755
9656,sliver,4,18756
7960,blur,4,18773
5806,lounge,4,18803
3708,flower,4,18824
8436,richly,4,18859
3854,horn,4,18862
6034,perimeter,4,18903
6655,comet,4,19014
6627,salute,4,19106
6846,o'clock,4,19146
9258,grille,4,19152
4510,jacket,4,19163
6123,miniature,4,19184
6815,onstage,4,19211
5530,cab,4,19231
7933,skid,4,19320
4790,pond,4,19363
7026,lenses,4,19381
5707,shade,4,19384
6011,garment,4,19470
5397,gentle,4,19489
9099,misty,4,19506
8620,rotor,4,19539
5158,trunk,4,19673
6945,roar,4,19682
6942,booths,4,19839
5525,cockpit,4,19882
11086,hangers,4,19927
6250,bricks,4,19965
1906,statements,5,43
3536,obligations,5,162
2216,compensation,5,170
3013,provision,5,193
3555,proceed,5,201
7951,defer,5,209
2307,requirements,5,228
2026,agreements,5,239
4383,liability,5,240
1522,administrative,5,254
1147,policies,5,258
2506,guarantee,5,302
843,review,5,317
1833,file,5,321
967,settlement,5,324
2311,employee,5,325
2406,license,5,331
504,act,5,342
2948,regulatory,5,346
197,federal,5,354
3086,arrangements,5,359
346,board,5,378
3434,commitments,5,380
3962,accordance,5,382
4525,litigation,5,393
561,legal,5,423
3686,adoption,5,433
7846,issuance,5,435
7211,covenant,5,450
1412,internal,5,454
421,commission,5,467
826,letter,5,472
2206,apply,5,494
2718,obtain,5,498
4238,obligation,5,507
3007,adopt,5,511
1985,temporary,5,552
6140,amend,5,553
1965,regulations,5,558
3843,compliance,5,561
6831,judgments,5,577
7007,termination,5,580
2821,implement,5,587
4358,audit,5,590
4898,restrict,5,592
9454,pursuant,5,600
973,laws,5,605
2834,approve,5,610
703,rule,5,611
2714,summary,5,651
2051,application,5,652
4015,disclosure,5,678
91,court,5,680
3137,permit,5,689
2759,sec,5,690
5438,expire,5,693
7320,disclosures,5,694
954,protection,5,695
3016,judgment,5,708
2466,ownership,5,720
1300,approval,5,722
1734,delay,5,742
3470,patent,5,765
6923,subordinate,5,770
3136,reasonable,5,780
4482,specify,5,785
1704,conduct,5,787
6984,jurisdictions,5,808
6578,statutory,5,824
3126,commit,5,826
5602,assurance,5,828
6285,authorize,5,834
2476,implementation,5,838
133,law,5,857
2105,bankruptcy,5,858
4649,propose,5,868
3168,consideration,5,873
3918,disclose,5,881
5318,probable,5,914
2678,pending,5,921
1001,resolution,5,922
1137,legislation,5,938
1214,request,5,939
2474,settlements,5,942
3018,closure,5,946
2531,client,5,953
3128,arrangement,5,968
2053,restrictions,5,976
2631,procedures,5,980
3460,registration,5,985
2132,amendment,5,999
2938,eliminate,5,1000
5383,reorganization,5,1055
850,reform,5,1065
3577,comply,5,1077
2645,regulation,5,1091
4736,limitations,5,1108
1848,document,5,1114
3784,acceptance,5,1119
1516,decisions,5,1140
4745,irs,5,1144
2694,eligible,5,1164
7449,expiration,5,1178
4192,conclude,5,1183
3441,declare,5,1188
3531,governmental,5,1207
2684,negotiate,5,1225
3177,warrant,5,1232
7669,supplemental,5,1241
1030,appeal,5,1253
3771,separation,5,1257
3728,lesser,5,1262
4847,renewal,5,1273
2485,notice,5,1283
2936,penalties,5,1288
5854,unpaid,5,1294
649,investigation,5,1315
5293,indirect,5,1318
7924,reimbursement,5,1325
4921,prospective,5,1327
3286,fda,5,1332
2260,behalf,5,1338
6403,allege,5,1364
6317,enact,5,1370
2865,impose,5,1396
2905,reconciliation,5,1404
3275,lawsuits,5,1406
8745,recourse,5,1410
3219,intent,5,1420
2715,execution,5,1425
3427,requirement,5,1427
4626,renew,5,1440
539,trial,5,1447
5699,authorization,5,1456
730,authority,5,1463
3138,shall,5,1496
3775,voluntary,5,1501
4341,certificate,5,1503
4252,elimination,5,1517
8361,approvals,5,1525
4568,medicaid,5,1531
7983,limitation,5,1551
2981,guidelines,5,1573
5448,customary,5,1588
6520,indefinite,5,1595
3253,examination,5,1596
4864,constitute,5,1612
1482,code,5,1624
6624,revisions,5,1626
2500,investigations,5,1638
2363,extension,5,1652
3595,submit,5,1660
4172,consent,5,1665
2149,cease,5,1677
1945,motion,5,1681
2180,register,5,1689
3915,employer,5,1693
5036,cancellation,5,1694
2403,principle,5,1706
2757,employers,5,1730
4011,breach,5,1733
3475,petition,5,1747
4200,cancel,5,1749
2951,pledge,5,1760
6205,repatriation,5,1762
3234,partial,5,1772
2963,exception,5,1782
2416,trials,5,1785
4377,epa,5,1790
350,vote,5,1805
1934,lawsuit,5,1809
4555,plaintiffs,5,1828
6542,foreclosure,5,1849
2978,defendants,5,1850
2290,advisory,5,1854
1479,permanent,5,1875
5748,procurement,5,1883
4183,amendments,5,1890
5086,revision,5,1891
3064,surrender,5,1893
6406,infringement,5,1896
5021,exempt,5,1922
2758,complaint,5,1923
3568,jurisdiction,5,1935
4612,fcc,5,1936
5149,disability,5,1953
6415,discretion,5,1959
6670,contingency,5,1972
3753,suspend,5,1995
1485,legislative,5,1997
3114,visa,5,2052
2838,regulators,5,2054
1929,withdrawal,5,2073
8391,undue,5,2093
7378,withhold,5,2097
9478,ipr,5,2098
4157,merit,5,2099
6082,liable,5,2104
5641,prohibit,5,2120
1677,duty,5,2124
6693,restrictive,5,2174
3924,mandatory,5,2189
1647,suit,5,2202
6511,conditional,5,2227
5172,unrelated,5,2239
2254,preliminary,5,2265
9990,forfeiture,5,2273
4743,assurances,5,2287
1886,proposals,5,2294
7169,paragraph,5,2300
4653,arbitration,5,2349
7103,notify,5,2361
5013,exceptions,5,2367
3822,oversight,5,2369
4848,dismiss,5,2402
6169,examinations,5,2407
3062,sole,5,2429
2629,counsel,5,2438
1232,penalty,5,2473
398,congress,5,2477
2533,suspension,5,2480
1623,enforcement,5,2498
2751,conclusion,5,2522
4710,insufficient,5,2529
953,proposal,5,2541
2658,violations,5,2546
1765,fraud,5,2549
1252,panel,5,2563
3188,freeze,5,2611
3106,deny,5,2613
1758,formal,5,2617
4361,creditors,5,2625
4374,statute,5,2635
2393,withdraw,5,2638
3400,removal,5,2676
4143,antitrust,5,2683
2815,departments,5,2684
2383,charter,5,2716
4773,certification,5,2721
6651,statutes,5,2732
3123,restoration,5,2764
7275,unrestricted,5,2767
6002,remedy,5,2779
7556,certify,5,2781
3743,defendant,5,2784
6768,waiver,5,2792
2707,mandate,5,2816
2365,judicial,5,2820
5435,discharge,5,2838
4030,enforce,5,2862
4989,indefinitely,5,2921
865,comment,5,2934
5710,corrections,5,2935
5320,taxation,5,2937
3654,supervision,5,2960
1169,treaty,5,2961
4155,recommend,5,2970
3506,examine,5,2981
3360,legally,5,2986
912,supreme,5,2994
7278,clauses,5,3006
2525,persons,5,3029
1430,allegations,5,3030
2830,violation,5,3040
4431,clause,5,3051
5876,eligibility,5,3053
2889,copyright,5,3055
6008,ineffective,5,3062
4597,appoint,5,3067
5817,exclusion,5,3073
4744,scrap,5,3094
5179,clearance,5,3096
3322,protocol,5,3103
3769,unsuccessful,5,3107
2818,attorneys,5,3136
616,judge,5,3142
8826,retroactive,5,3146
6098,proxy,5,3160
4880,unspecified,5,3188
2415,duties,5,3207
3499,concessions,5,3227
583,justice,5,3242
7758,enactment,5,3254
993,criminal,5,3263
7787,incorporation,5,3266
4392,designation,5,3286
2279,complaints,5,3293
6848,subpoena,5,3295
4481,icc,5,3319
4909,voluntarily,5,3321
2989,inspection,5,3322
2909,oppose,5,3357
2471,investigate,5,3361
6100,stringent,5,3380
3179,recommendations,5,3388
4506,violate,5,3389
6570,plaintiff,5,3395
4521,inadequate,5,3408
5457,unauthorized,5,3415
4451,transparency,5,3419
2431,customs,5,3440
4128,intentions,5,3452
9025,insolvency,5,3453
2270,declaration,5,3505
5758,directive,5,3506
6022,substantive,5,3517
6622,notification,5,3528
3766,eventual,5,3535
8499,reinstatement,5,3543
3875,lengthy,5,3557
2827,cooperate,5,3560
5642,admissions,5,3568
4763,consultation,5,3575
1146,draft,5,3583
5213,unlimited,5,3588
7659,creditor,5,3633
5529,punitive,5,3667
509,senate,5,3669
5208,affirmative,5,3673
8154,waive,5,3687
3983,recommendation,5,3691
3688,decree,5,3695
6656,unconditional,5,3712
3428,reject,5,3716
7531,waivers,5,3723
6084,ratify,5,3726
1997,unions,5,3729
3298,committees,5,3732
6172,restriction,5,3739
3616,responsibilities,5,3756
5185,verify,5,3783
6579,sanction,5,3793
3950,valid,5,3812
1924,welfare,5,3876
6474,validity,5,3897
1566,jury,5,3906
2706,possession,5,3928
10591,enforceable,5,3937
4259,oversee,5,3963
5551,treaties,5,3983
3627,excessive,5,3992
4904,prompt,5,4008
4440,conclusions,5,4011
4610,negotiation,5,4035
5281,escalation,5,4049
5568,inquiries,5,4076
4659,trustees,5,4089
3151,privacy,5,4097
3453,inspections,5,4121
2274,compromise,5,4129
2412,inquiry,5,4159
3406,confirmation,5,4161
7671,imposition,5,4166
9975,solicitation,5,4167
6566,auditors,5,4222
9283,tort,5,4234
5232,concession,5,4244
4356,reservations,5,4274
3861,secrets,5,4293
4590,proposition,5,4300
7205,accountants,5,4336
2917,strict,5,4348
2592,passage,5,4392
2874,procedure,5,4407
5794,cite,5,4410
3389,admission,5,4437
6395,unresolved,5,4472
3954,associations,5,4474
3911,strictly,5,4477
4716,confidential,5,4488
5956,verification,5,4523
5388,recruitment,5,4533
4937,memorandum,5,4535
1866,legislature,5,4566
7619,hoc,5,4603
5833,await,5,4610
2803,intervention,5,4633
3713,resolutions,5,4639
2686,verdict,5,4644
7324,confidentiality,5,4688
5592,regulator,5,4695
4546,dismissal,5,4711
4971,privilege,5,4716
6239,submission,5,4725
4707,reopen,5,4746
10842,remand,5,4837
5819,injunction,5,4866
7059,cessation,5,4876
3540,postal,5,4878
5899,fraudulent,5,4909
3835,scrutiny,5,4938
5222,tentative,5,4939
7575,clarification,5,4953
2660,takeover,5,4956
6565,ftc,5,4967
2041,deadline,5,5003
2188,custody,5,5020
5800,dissolution,5,5025
5391,exemption,5,5054
7957,reinstate,5,5085
4569,accountability,5,5146
5419,improper,5,5151
5143,taxpayer,5,5171
10883,reconsideration,5,5220
3878,informal,5,5235
2211,false,5,5236
4208,justify,5,5244
5519,repeal,5,5282
4236,rejection,5,5290
1436,congressional,5,5326
7890,revoke,5,5385
3683,refuse,5,5398
5135,moratorium,5,5432
6186,improperly,5,5434
5492,protections,5,5455
6092,uphold,5,5465
6485,appellate,5,5470
3155,ethics,5,5492
2790,resign,5,5537
4944,commissioners,5,5556
5010,thorough,5,5597
3541,unfair,5,5621
2515,appointment,5,5646
5026,precedent,5,5683
4621,unnecessary,5,5684
7494,override,5,5735
4666,investigative,5,5747
9260,rescind,5,5750
8240,referral,5,5845
3646,overhaul,5,5853
8087,malpractice,5,5857
4992,hostilities,5,5877
5078,promptly,5,5897
5314,quotas,5,5919
2315,scheme,5,5929
6126,unlawful,5,5950
5552,ratification,5,5970
6795,invalid,5,5992
4991,denial,5,6059
5039,safeguard,5,6061
4857,mediation,5,6118
4678,administrators,5,6167
3906,interference,5,6188
5741,assertion,5,6191
6456,supervisory,5,6199
1582,abuse,5,6208
8478,importation,5,6216
935,illegal,5,6219
4246,resumption,5,6221
6279,federally,5,6262
4487,kyoto,5,6301
2054,testimony,5,6349
5019,ins,5,6357
6267,negligence,5,6358
3849,corrupt,5,6479
5427,appropriations,5,6482
2193,witness,5,6483
4213,credible,5,6489
4836,inappropriate,5,6549
7187,misuse,5,6564
4549,recipients,5,6610
7434,unjust,5,6682
3503,enrichment,5,6697
10352,bylaws,5,6700
5686,prohibition,5,6741
4595,donation,5,6764
5386,postpone,5,6797
3321,advocate,5,6808
6894,auditor,5,6855
4996,exam,5,6860
5951,overturn,5,6861
3994,provisional,5,6903
3722,theft,5,6905
7054,redeployment,5,6908
3167,advisers,5,6927
6819,intentional,5,6932
3823,unacceptable,5,6960
4258,contend,5,6961
7297,verdicts,5,7009
6904,budgetary,5,7046
9163,arbitrator,5,7056
2625,permission,5,7077
7231,dues,5,7086
1135,lawyers,5,7097
5808,hurdle,5,7105
8669,registrar,5,7117
7399,normalization,5,7139
8421,submissions,5,7153
3658,instructions,5,7156
5548,roadmap,5,7198
2246,halt,5,7236
4629,piracy,5,7243
893,ban,5,7274
2357,prosecution,5,7277
4323,wrongdoing,5,7286
2982,arguments,5,7306
4055,timetable,5,7401
3375,refusal,5,7440
4257,endorsement,5,7445
6451,stricter,5,7464
5048,misconduct,5,7465
10290,revocation,5,7469
5479,reconsider,5,7470
2825,conspiracy,5,7531
7362,restitution,5,7664
7840,suspensions,5,7683
4493,statewide,5,7709
9840,prohibitions,5,7716
7307,declarations,5,7732
5597,graft,5,7753
6242,procedural,5,7834
7003,deed,5,7863
6384,suppression,5,7896
7694,applicant,5,7898
8299,negligent,5,7907
8418,directives,5,7982
2842,discrimination,5,8004
7030,deadlines,5,8044
4865,applicants,5,8047
5214,explicitly,5,8088
5221,undisclosed,5,8107
6991,assertions,5,8190
3884,proliferation,5,8207
5637,disagreements,5,8412
2106,resignation,5,8446
4353,unanimously,5,8492
6195,precautions,5,8508
1468,immigration,5,8509
5353,prosecute,5,8511
11152,injunctions,5,8531
6066,plead,5,8538
4532,unilateral,5,8567
5133,npc,5,8617
7229,exemptions,5,8625
6857,legislatures,5,8656
4137,objections,5,8767
7093,unreasonable,5,8793
6039,captives,5,8796
5055,endorse,5,8823
3204,harsh,5,8840
2269,probe,5,8905
9019,visitation,5,8915
3819,succession,5,8944
6527,preferential,5,8990
5574,blueprint,5,9010
5129,irregularities,5,9059
5138,signatures,5,9080
2084,cia,5,9088
4088,imminent,5,9096
8649,signatory,5,9153
5080,readiness,5,9163
5194,refrain,5,9169
6760,segregation,5,9196
4874,faa,5,9198
10421,eeoc,5,9243
4646,subcommittee,5,9297
5828,fairness,5,9358
6951,disregard,5,9363
8384,writ,5,9366
6142,parental,5,9413
1570,sentence,5,9471
1202,corruption,5,9473
4704,unanimous,5,9527
5669,reluctance,5,9626
8174,seniority,5,9645
4089,monopoly,5,9683
7276,discriminatory,5,9782
6884,principals,5,9786
5943,combatants,5,9831
5050,seizure,5,9880
4388,outright,5,10003
9241,ordinances,5,10004
5277,insider,5,10046
11428,certiorari,5,10067
8907,adoptions,5,10129
5815,compulsory,5,10164
6726,tentatively,5,10185
6713,postponement,5,10201
4000,stamp,5,10204
3693,testify,5,10355
7747,lawful,5,10384
7936,memos,5,10403
8157,observance,5,10405
6468,forgiveness,5,10467
7034,landowners,5,10496
6247,longstanding,5,10642
6644,judgement,5,10738
10135,indecency,5,10774
6739,legality,5,10857
1764,prosecutor,5,10883
5233,disagreement,5,10892
3291,judiciary,5,11038
5042,unconstitutional,5,11091
3746,swift,5,11120
5916,supervisors,5,11188
5091,accountable,5,11212
7202,ineligible,5,11254
6828,nafta,5,11270
2615,wto,5,11271
6763,objection,5,11281
5975,pleas,5,11325
4014,passport,5,11334
7778,precautionary,5,11430
5008,condemnation,5,11462
4275,accuse,5,11484
5603,void,5,11486
4962,seekers,5,11543
5983,convene,5,11565
8014,denials,5,11577
4160,immunity,5,11598
4158,wartime,5,11725
5035,disciplinary,5,11800
3895,advocacy,5,11815
4952,appointments,5,11865
5545,breakup,5,11867
7770,disapproval,5,11925
3036,legislators,5,11970
5120,deliberate,5,11985
2267,tribunal,5,11990
2986,legitimate,5,11997
1705,constitutional,5,12066
7070,clerical,5,12115
4348,mps,5,12173
5092,questionable,5,12221
4881,accession,5,12250
4292,consultations,5,12358
3974,anonymous,5,12363
2880,amnesty,5,12400
4357,memo,5,12506
5693,enlargement,5,12516
7815,signatories,5,12524
5336,allegation,5,12549
5805,arbitrary,5,12550
1416,guilty,5,12604
9186,nonbinding,5,12614
3056,veto,5,12769
3581,insist,5,12770
7812,juries,5,12849
9299,rebuttal,5,12895
4706,magistrate,5,13027
4873,gao,5,13102
2287,inspectors,5,13110
7317,lockout,5,13218
7826,loophole,5,13328
6045,outcry,5,13341
8920,quorum,5,13358
6981,prosecutions,5,13514
5860,quarantine,5,13566
8117,wrongful,5,13619
3401,plea,5,13723
9092,precedents,5,13765
4782,forthcoming,5,13805
5471,abide,5,13808
7114,censure,5,13836
4074,retaliation,5,13985
8353,molestation,5,14154
6963,libel,5,14196
10066,whistleblower,5,14216
7938,underage,5,14224
5330,secrecy,5,14229
5346,multilateral,5,14232
7974,disengagement,5,14241
5449,illicit,5,14272
5885,justification,5,14273
6704,deterrent,5,14275
4631,reply,5,14300
5752,exams,5,14337
5309,minors,5,14340
10660,arbitrators,5,14473
2282,ballot,5,14519
4732,executions,5,14704
6684,mismanagement,5,14717
7500,resignations,5,14728
5781,specifics,5,14767
1761,assault,5,14783
3383,tougher,5,14991
9370,examiners,5,15136
5176,vague,5,15191
7565,inconclusive,5,15218
6213,accreditation,5,15249
4351,bipartisan,5,15299
3241,indictment,5,15300
6875,defamation,5,15380
6054,deliberations,5,15422
7227,retaliatory,5,15483
4788,councils,5,15522
7272,unfounded,5,15641
8583,pretrial,5,15663
8927,legalization,5,15700
4167,scandals,5,15730
10481,prosecutorial,5,15735
5043,expulsion,5,15749
5976,mediators,5,15796
5047,unsuccessfully,5,15797
2754,stance,5,15927
787,constitution,5,15963
4389,conventions,5,16082
3293,citizenship,5,16089
1094,crimes,5,16186
1157,prosecutors,5,16274
5101,bribery,5,16361
3254,embargo,5,16451
3124,boycott,5,16480
1776,pentagon,5,16563
4234,ministries,5,16711
10093,petitioners,5,16956
8456,disqualification,5,17172
9324,grievance,5,17176
6419,spouses,5,17249
1179,lawmakers,5,17287
4616,restraint,5,17359
4844,charities,5,17423
4552,firearms,5,17432
9139,consensual,5,17995
9888,mistrial,5,18055
2961,conviction,5,18082
6515,honorable,5,18172
6194,ordinance,5,18194
6095,abusive,5,18233
8211,fourteenth,5,18366
7430,purge,5,18421
10118,conciliation,5,18527
6825,indictments,5,18614
9047,abstentions,5,18658
7934,eviction,5,18799
6608,abolish,5,18827
9618,assent,5,18881
6349,obstruction,5,18971
7360,guardians,5,19038
7036,neutrality,5,19103
5061,narcotics,5,19173
5474,quo,5,19193
6410,lax,5,19386
4794,deadlock,5,19479
7329,npt,5,19866
2438,senators,5,19893
8766,confiscation,5,19925
7536,complicity,5,19998
201,capital,6,50
295,december,6,63
195,june,6,71
272,september,6,81
164,march,6,101
27,u.s.,6,116
23,state,6,147
94,foreign,6,150
357,agreement,6,159
101,general,6,161
395,senior,6,222
51,international,6,225
222,statement,6,244
65,party,6,245
38,group,6,255
279,january,6,270
960,discuss,6,280
567,currently,6,281
475,meet,6,292
108,month,6,300
223,july,6,303
4775,goodwill,6,314
239,april,6,333
301,october,6,334
14,last,6,390
412,february,6,401
309,november,6,417
327,august,6,421
711,joint,6,422
84,north,6,429
29,since,6,462
15,government,6,474
85,security,6,500
337,europe,6,505
562,asia,6,699
202,force,6,721
217,region,6,734
33,national,6,736
526,canada,6,744
4038,contingent,6,748
154,european,6,754
151,office,6,772
612,independent,6,775
262,agency,6,781
324,largest,6,792
1104,mainly,6,794
126,countries,6,800
704,labor,6,817
2183,interim,6,841
1514,minority,6,859
788,canadian,6,860
1447,regions,6,862
210,japan,6,872
1849,partnership,6,882
505,recently,6,900
59,former,6,925
576,mexico,6,971
39,china,6,979
276,committee,6,992
200,earlier,6,1012
816,pacific,6,1017
2840,elect,6,1040
207,department,6,1088
131,west,6,1092
373,authorities,6,1096
45,south,6,1100
188,prime,6,1133
152,late,6,1137
3213,multi,6,1142
607,regional,6,1173
299,defense,6,1177
909,pro,6,1201
1253,latin,6,1210
144,chief,6,1216
225,district,6,1249
1355,dispute,6,1281
177,east,6,1296
3113,separately,6,1298
113,members,6,1306
31,city,6,1314
1220,kingdom,6,1353
669,cross,6,1362
1851,initiative,6,1368
400,australia,6,1376
500,organization,6,1386
878,brazil,6,1402
312,nuclear,6,1405
417,japanese,6,1416
1097,gulf,6,1445
178,central,6,1511
364,western,6,1513
1626,newly,6,1518
35,country,6,1533
204,union,6,1541
211,head,6,1554
428,africa,6,1561
4250,americas,6,1563
2232,participation,6,1566
298,india,6,1604
1802,membership,6,1740
326,germany,6,1743
236,member,6,1748
1364,offices,6,1750
1763,accord,6,1765
3235,internationally,6,1815
1015,alliance,6,1817
559,eastern,6,1818
233,france,6,1834
75,military,6,1835
158,british,6,1884
305,southern,6,1911
341,northern,6,1924
786,bid,6,1942
1958,municipal,6,1952
216,election,6,1971
907,assembly,6,1990
3647,predominantly,6,2016
193,de,6,2037
1143,governments,6,2047
1080,representatives,6,2069
791,negotiations,6,2076
22,president,6,2083
533,civil,6,2133
1741,brazilian,6,2158
153,washington,6,2181
936,indonesia,6,2199
1941,venezuela,6,2235
42,war,6,2253
1996,establishment,6,2295
1004,georgia,6,2296
546,anti,6,2301
1317,assistance,6,2319
249,russia,6,2320
618,movement,6,2335
490,crisis,6,2353
274,main,6,2441
379,korea,6,2464
655,mission,6,2479
646,asian,6,2483
3328,jointly,6,2491
569,aid,6,2495
1808,resort,6,2513
5305,captive,6,2523
5247,macau,6,2526
3139,predecessor,6,2528
534,indian,6,2532
622,italy,6,2537
1841,involvement,6,2566
183,leader,6,2574
1331,argentina,6,2606
1047,telephone,6,2629
71,news,6,2637
1332,representative,6,2655
2481,territories,6,2675
1381,mexican,6,2681
884,singapore,6,2693
261,press,6,2697
308,population,6,2738
866,ireland,6,2750
701,institute,6,2757
3100,rico,6,2794
2104,pm,6,2803
2451,successor,6,2804
471,taiwan,6,2806
545,relations,6,2844
2194,chile,6,2858
1180,malaysia,6,2868
487,border,6,2881
948,territory,6,2914
116,official,6,2916
2511,puerto,6,2919
1366,announcement,6,2925
435,eu,6,2952
587,republic,6,2954
330,german,6,2963
679,spain,6,2976
2353,inter,6,3002
386,island,6,3044
1297,southeast,6,3052
834,zealand,6,3104
853,conflict,6,3123
340,visit,6,3143
1634,abroad,6,3157
574,vice,6,3181
181,chinese,6,3217
494,kong,6,3220
2333,notably,6,3248
496,hong,6,3258
3629,venezuelan,6,3274
957,el,6,3287
1063,thailand,6,3288
1213,swiss,6,3299
739,turkey,6,3360
1461,netherlands,6,3397
329,nation,6,3589
2324,arrive,6,3601
2632,colonial,6,3610
5914,gibraltar,6,3639
111,iraq,6,3670
1747,aug.,6,3770
1501,switzerland,6,3798
4627,hemisphere,6,3819
4282,transitional,6,3866
1114,poland,6,3919
1395,philippines,6,3930
869,premier,6,3960
2457,homeland,6,3977
2243,caribbean,6,4024
776,cities,6,4048
198,french,6,4078
1497,nigeria,6,4130
930,join,6,4158
718,korean,6,4224
2810,unrest,6,4280
1449,dec.,6,4288
174,al,6,4295
3905,advisor,6,4296
1856,bilateral,6,4328
277,conference,6,4365
792,affairs,6,4422
551,newspaper,6,4423
1699,allegedly,6,4454
1815,norway,6,4459
2847,guinea,6,4464
3902,municipalities,6,4469
1081,saudi,6,4478
6245,u.s,6,4480
1184,bureau,6,4489
1221,shortly,6,4538
1046,egypt,6,4554
1027,citizens,6,4576
2160,formally,6,4577
2965,continent,6,4593
2526,peru,6,4600
680,italian,6,4615
1020,protest,6,4616
2293,ally,6,4635
184,army,6,4638
172,israel,6,4645
6952,equatorial,6,4663
1491,agriculture,6,4693
1789,arabia,6,4724
3904,sovereign,6,4748
409,elections,6,4761
2414,hungary,6,4799
4310,trinidad,6,4838
4231,multinational,6,4845
317,secretary,6,4868
917,sept.,6,4893
666,governor,6,4945
228,council,6,4952
1207,islands,6,4958
3094,qatar,6,5024
2432,commonwealth,6,5060
2780,argentine,6,5075
1723,indonesian,6,5092
53,officials,6,5117
1528,jose,6,5118
1896,belgium,6,5157
4001,chilean,6,5161
296,nations,6,5167
1330,sweden,6,5230
855,trip,6,5242
3299,ecuador,6,5288
1560,scotland,6,5317
2546,reconstruction,6,5320
1780,colombia,6,5323
227,leaders,6,5349
7480,oas,6,5376
182,town,6,5427
3174,southwestern,6,5448
2461,rio,6,5520
2931,demonstration,6,5577
2968,southeastern,6,5611
898,independence,6,5623
2934,mediterranean,6,5685
648,cooperation,6,5721
1177,interior,6,5728
48,police,6,5768
1115,dutch,6,5793
2253,norwegian,6,5831
